"channel","inventory_row_type","province","city","suburb","area","market_scope","coverage_type","outlet_name","inventory_name","media_subtype","package_name","slot_label","language_display","duration_seconds","rate_type","cost_zar","raw_rate_zar","investment_zar","cost_per_month_zar","value_zar","exposure_count","monthly_exposure_count","duration_weeks","duration_months","is_national","has_pricing","inventory_key","source_type"
"radio","slot","national","","","national","national","national","5FM","5FM - 22:00-01:00","spot","","22:00-01:00","english","30","spot","420.00","420.00","","","","","","","","true","true","radio_slot:b203b305-40b2-9be3-fef2-7e1f082e59c4","radio_slot"
"radio","slot","national","","","national","national","national","5FM","5FM - 22:00-01:00","spot","","22:00-01:00","english","30","spot","360.00","360.00","","","","","","","","true","true","radio_slot:45a1a995-9f96-c77a-d2d8-4bfc708e499c","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 00:00-03:00","spot","","00:00-03:00","english","30","spot","960.00","960.00","","","","","","","","true","true","radio_slot:2e469c45-1559-e6f2-191d-c10b2e911c9e","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 00:00-03:00","spot","","00:00-03:00","english","30","spot","900.00","900.00","","","","","","","","true","true","radio_slot:139ca0ed-86bb-cb0a-304b-d47a783071a0","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 00:00-03:00","spot","","00:00-03:00","english","30","spot","660.00","660.00","","","","","","","","true","true","radio_slot:32932902-cefd-c127-bf48-7879856d07b2","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 03:00-05:00","spot","","03:00-05:00","english","30","spot","960.00","960.00","","","","","","","","true","true","radio_slot:bad48d4b-ff7e-c468-ce55-e3f916ad205c","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 03:00-06:00","spot","","03:00-06:00","english","30","spot","1410.00","1410.00","","","","","","","","true","true","radio_slot:eff714f7-0b2d-6ba0-2416-e92b50956513","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 03:00-06:00","spot","","03:00-06:00","english","30","spot","1290.00","1290.00","","","","","","","","true","true","radio_slot:e18aef91-66c4-b826-8199-4e7f59502e6c","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 05:00-06:00","spot","","05:00-06:00","english","30","spot","3930.00","3930.00","","","","","","","","true","true","radio_slot:23505025-3d0f-6a37-5b19-5d4f8049368a","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 06:00-07:00","spot","","06:00-07:00","english","30","spot","32760.00","32760.00","","","","","","","","true","true","radio_slot:b967a993-d1d5-bc39-961c-7dda9457407d","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","9660.00","9660.00","","","","","","","","true","true","radio_slot:e47ba983-bccf-6127-b44c-0a262da49ab0","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","5310.00","5310.00","","","","","","","","true","true","radio_slot:961b5d69-de0f-ea74-38fb-7130d1794c3a","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 07:00-08:00","spot","","07:00-08:00","english","30","spot","32760.00","32760.00","","","","","","","","true","true","radio_slot:29176d10-eebf-995a-024d-1bead47343ec","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 08:00-09:00","spot","","08:00-09:00","english","30","spot","23640.00","23640.00","","","","","","","","true","true","radio_slot:d79cf147-74f9-1c01-05f0-a22b28c1d846","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","14520.00","14520.00","","","","","","","","true","true","radio_slot:b06437e7-e245-9d3e-7f1a-933925d1d7f9","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","8310.00","8310.00","","","","","","","","true","true","radio_slot:10b20256-f123-2465-f185-02f8ef978666","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","16680.00","16680.00","","","","","","","","true","true","radio_slot:233c2c47-0df5-ba23-e2d3-40a089a3e008","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","8760.00","8760.00","","","","","","","","true","true","radio_slot:2ec2fdb5-8d45-bc0d-5aa8-6bf22c61b40e","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","15960.00","15960.00","","","","","","","","true","true","radio_slot:49652937-a20e-d5ee-6fa5-938f49e0ff2d","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","11460.00","11460.00","","","","","","","","true","true","radio_slot:0e124bed-6e3a-2324-e2df-18b7f90a952c","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 15:00-16:00","spot","","15:00-16:00","english","30","spot","17400.00","17400.00","","","","","","","","true","true","radio_slot:235c7791-3a2b-d9f5-b41e-ac7b9e9ee787","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","6810.00","6810.00","","","","","","","","true","true","radio_slot:40f996e7-8b99-316a-09ba-55a0a06a416d","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","6210.00","6210.00","","","","","","","","true","true","radio_slot:eaa847e6-2d9e-940d-8bf3-71636cf03421","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 16:00-17:00","spot","","16:00-17:00","english","30","spot","20580.00","20580.00","","","","","","","","true","true","radio_slot:0a545f82-5794-422e-88d2-e96778bf4a85","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 17:00-18:00","spot","","17:00-18:00","english","30","spot","20580.00","20580.00","","","","","","","","true","true","radio_slot:b4a78d07-0c76-d9bb-e3a5-22cab01b4338","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 18:00-19:00","spot","","18:00-19:00","english","30","spot","3450.00","3450.00","","","","","","","","true","true","radio_slot:17a568ac-4544-953f-001d-2402f47b4392","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 18:00-19:00","spot","","18:00-19:00","english","30","spot","6210.00","6210.00","","","","","","","","true","true","radio_slot:d5035743-398b-febb-a3b5-3792c1d391e4","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 18:00-19:00","spot","","18:00-19:00","english","30","spot","20580.00","20580.00","","","","","","","","true","true","radio_slot:7eab7251-51ec-0f8e-4176-34dc3d702c8c","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 19:00-21:00","spot","","19:00-21:00","english","30","spot","7860.00","7860.00","","","","","","","","true","true","radio_slot:294159ae-0967-1206-010a-cb8e62c5f1fd","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 19:00-22:00","spot","","19:00-22:00","english","30","spot","2490.00","2490.00","","","","","","","","true","true","radio_slot:94c78e25-8449-771d-2a92-f92783784522","radio_slot"
"radio","slot","national","","","national","national","national","Metro FM","Metro FM - 19:00-22:00","spot","","19:00-22:00","english","30","spot","1890.00","1890.00","","","","","","","","true","true","radio_slot:31be3d37-8079-23aa-2491-1fc25b2bd4b3","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 00:00-01:00","spot","","00:00-01:00","english","30","spot","210.00","210.00","","","","","","","","false","true","radio_slot:bf924000-c193-eaa4-4f98-7f1999a9b17b","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 00:00-01:00","spot","","00:00-01:00","english","30","spot","240.00","240.00","","","","","","","","false","true","radio_slot:4b38211f-ccc6-423e-bc19-ff7a7d47dd25","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 00:00-01:00","spot","","00:00-01:00","english","30","spot","210.00","210.00","","","","","","","","false","true","radio_slot:8663ade1-40db-4370-e217-4a2a882ae734","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 00:00-06:00","spot","","00:00-06:00","english","30","spot","240.00","240.00","","","","","","","","false","true","radio_slot:5c5d759e-e509-ee90-161c-a0df2ceb2974","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 01:00-05:00","spot","","01:00-05:00","english","30","spot","240.00","240.00","","","","","","","","false","true","radio_slot:ec72fe80-89a4-b505-b9bd-411c099c3ca6","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 01:00-06:00","spot","","01:00-06:00","english","30","spot","210.00","210.00","","","","","","","","false","true","radio_slot:f2990c8d-54b7-149d-2e3d-e59ee79747f4","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 01:00-06:00","spot","","01:00-06:00","english","30","spot","210.00","210.00","","","","","","","","false","true","radio_slot:ece1218f-a4b5-2836-36e3-587b69998830","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 05:00-06:00","spot","","05:00-06:00","english","30","spot","240.00","240.00","","","","","","","","false","true","radio_slot:4b7da79a-8e84-9419-5f81-61a9ea297a85","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","1050.00","1050.00","","","","","","","","false","true","radio_slot:03dc1bad-7f2e-9e32-524c-c33d2a16c964","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","600.00","600.00","","","","","","","","false","true","radio_slot:4e4612e5-75d2-34b9-fb6d-2c5138434901","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","3450.00","3450.00","","","","","","","","false","true","radio_slot:b62fea7d-3917-b608-1b23-567d26c31f00","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","3450.00","3450.00","","","","","","","","false","true","radio_slot:ed69e9ad-272f-03ca-936f-92b89129a0fb","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","1170.00","1170.00","","","","","","","","false","true","radio_slot:38a99bc9-9a9f-75b3-e2f3-f85458a5ba35","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","2130.00","2130.00","","","","","","","","false","true","radio_slot:374920db-a4ef-9f78-ab3e-adc7558e6525","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","4170.00","4170.00","","","","","","","","false","true","radio_slot:a5ad55a6-0e2c-5564-4870-9a068092f336","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","4170.00","4170.00","","","","","","","","false","true","radio_slot:b31d0a8d-5e1a-0c6e-d599-8bc2672d9833","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","960.00","960.00","","","","","","","","false","true","radio_slot:63542f7f-17ad-f2b6-c597-a706cfddda13","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","780.00","780.00","","","","","","","","false","true","radio_slot:b6d8314e-3906-4866-3e25-4d908da89d76","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","2490.00","2490.00","","","","","","","","false","true","radio_slot:bdc2ef07-5d94-4649-b97a-1ea1aa03cdd7","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","2730.00","2730.00","","","","","","","","false","true","radio_slot:3cfb8a62-825b-228d-6546-536701c92237","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","3210.00","3210.00","","","","","","","","false","true","radio_slot:c1e864bf-1ef2-4b2b-fd52-7d2d1ba26564","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","540.00","540.00","","","","","","","","false","true","radio_slot:c6a6a647-e33d-fe07-5d57-976428f55064","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","330.00","330.00","","","","","","","","false","true","radio_slot:66cab6ce-607d-e50c-2145-b9e4ead4912a","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","3210.00","3210.00","","","","","","","","false","true","radio_slot:9863e213-c27f-968b-bff6-d461e2820e24","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 18:00-22:00","spot","","18:00-22:00","english","30","spot","300.00","300.00","","","","","","","","false","true","radio_slot:486b54fa-b767-75e3-5787-9953b32b04f8","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 18:00-22:00","spot","","18:00-22:00","english","30","spot","2010.00","2010.00","","","","","","","","false","true","radio_slot:160671ac-6893-f27f-55cd-34e3fd6c36cc","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 18:00-22:00","spot","","18:00-22:00","english","30","spot","540.00","540.00","","","","","","","","false","true","radio_slot:a6e761c3-1615-99bd-581c-5209cecd2d9f","radio_slot"
"radio","slot","western_cape","Plettenberg Bay","","Plettenberg Bay","regional","regional","Good Hope FM","Good Hope FM - 18:00-22:00","spot","","18:00-22:00","english","30","spot","2010.00","2010.00","","","","","","","","false","true","radio_slot:6d2b493b-bab3-8808-17f2-8680fc6f33d2","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 00:00-04:00","spot","","00:00-04:00","english/afrikaans","30","spot","185.00","185.00","","","","","","","","false","true","radio_slot:18ec6345-5ef6-d2fc-5433-7694416b44f3","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 00:00-06:00","spot","","00:00-06:00","english/afrikaans","30","spot","185.00","185.00","","","","","","","","false","true","radio_slot:591f3b77-c631-fba3-1a15-b84a49a1d36e","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 00:00-06:00","spot","","00:00-06:00","english/afrikaans","30","spot","185.00","185.00","","","","","","","","false","true","radio_slot:d8a43e7f-95fb-84d2-99cc-352b893ab3dd","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 04:00-06:00","spot","","04:00-06:00","english/afrikaans","30","spot","280.00","280.00","","","","","","","","false","true","radio_slot:b59fe4d8-b81f-3ed1-6d6a-58ed78090103","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 06:00-09:00","spot","","06:00-09:00","english/afrikaans","30","spot","4450.00","4450.00","","","","","","","","false","true","radio_slot:fe3e031b-c944-4503-fc25-032b1d79a75a","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 09:00-13:00","spot","","09:00-13:00","english/afrikaans","30","spot","2950.00","2950.00","","","","","","","","false","true","radio_slot:685e4521-91fd-37dd-3e83-a952a75d054f","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 13:00-16:00","spot","","13:00-16:00","english/afrikaans","30","spot","2950.00","2950.00","","","","","","","","false","true","radio_slot:3ee4148a-b53b-ec01-a6cd-aa1cecf83dc9","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 16:00-19:00","spot","","16:00-19:00","english/afrikaans","30","spot","3450.00","3450.00","","","","","","","","false","true","radio_slot:e1f41e11-b126-71f8-dbb0-417a24555807","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 19:00-21:00","spot","","19:00-21:00","english/afrikaans","30","spot","1450.00","1450.00","","","","","","","","false","true","radio_slot:c6cef577-170b-8ade-69f2-64d00fe32b86","radio_slot"
"radio","slot","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - 21:00-00:00","spot","","21:00-00:00","english/afrikaans","30","spot","950.00","950.00","","","","","","","","false","true","radio_slot:895ccda9-4cd7-b3a4-3307-c66730fd389b","radio_slot"
"radio","package","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - Impact Plus Package - Feature Sponsorship","generic","Impact Plus Package - Feature Sponsorship","","english/afrikaans","","package","44438.00","","44438.00","","59250.00","10","","","","false","true","radio_package:afa00ffe-751d-8016-bb75-2541c12a07fe","radio_package"
"radio","package","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - Impact Plus Package - Generics","generic","Impact Plus Package - Generics","","english/afrikaans","","package","45720.00","","45720.00","","60960.00","25","","","","false","true","radio_package:a814a078-8d1f-6c86-4716-65f8aad889df","radio_package"
"radio","package","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - Impact Plus Package - Social Media","generic","Impact Plus Package - Social Media","","english/afrikaans","","package","25200.00","","25200.00","","28000.00","8","","","","false","true","radio_package:0582a917-f896-3324-14ce-0c8007031aad","radio_package"
"radio","package","western_cape","Winelands","","Winelands","regional","regional","Smile 90.4FM","Smile 90.4FM - Impact Plus Package - Social Media Boosting","generic","Impact Plus Package - Social Media Boosting","","english/afrikaans","","package","2000.00","","2000.00","","2000.00","4","","","","false","true","radio_package:a52c2b6d-3f5c-0fbd-3688-639e324bd75d","radio_package"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 00:00-05:00","spot","","00:00-05:00","english","30","spot","600.00","600.00","","","","","","","","false","true","radio_slot:5fbdeb6d-21c7-1e4c-fb68-90c5713113a1","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 00:00-06:00","spot","","00:00-06:00","english","30","spot","600.00","600.00","","","","","","","","false","true","radio_slot:b9c8a6ab-b3ae-882a-060b-082aa90d18a7","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 00:00-06:00","spot","","00:00-06:00","english","30","spot","600.00","600.00","","","","","","","","false","true","radio_slot:f51943b8-2232-473b-a3e3-1742d9d7a95f","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 05:00-06:00","spot","","05:00-06:00","english","30","spot","1320.00","1320.00","","","","","","","","false","true","radio_slot:37768fd8-c400-6b53-e284-08d41f47d793","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","2240.00","2240.00","","","","","","","","false","true","radio_slot:26dc7c3a-517f-bb17-2215-10859138c1a6","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","7050.00","7050.00","","","","","","","","false","true","radio_slot:c9a7ce9d-9a6c-1320-1e02-26e38b232b8a","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 06:00-09:00","spot","","06:00-09:00","english","30","spot","1740.00","1740.00","","","","","","","","false","true","radio_slot:825a8932-cf8a-ee6d-968b-c15e96d79b43","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","3260.00","3260.00","","","","","","","","false","true","radio_slot:85fc3523-2c73-175e-728b-42f14a83d953","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","2950.00","2950.00","","","","","","","","false","true","radio_slot:e655395b-5eb1-a654-d113-4c24f312811c","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 09:00-12:00","spot","","09:00-12:00","english","30","spot","3520.00","3520.00","","","","","","","","false","true","radio_slot:3493c576-9b72-3057-552f-fc1c3a416a1a","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","1160.00","1160.00","","","","","","","","false","true","radio_slot:12aba9da-0a95-f567-05be-bfb79e8b984d","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","3420.00","3420.00","","","","","","","","false","true","radio_slot:a3c76a13-2757-efd8-bd40-5f25c5b8168b","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 12:00-15:00","spot","","12:00-15:00","english","30","spot","1110.00","1110.00","","","","","","","","false","true","radio_slot:42ff2fe6-9d10-fc8e-5fd3-079c66723a56","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","1050.00","1050.00","","","","","","","","false","true","radio_slot:1889fc10-451d-177f-94e9-a0743352627d","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 15:00-18:00","spot","","15:00-18:00","english","30","spot","980.00","980.00","","","","","","","","false","true","radio_slot:f0e1f4a1-a3b8-e768-abcb-ddc435e74eee","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 15:00-19:00","spot","","15:00-19:00","english","30","spot","3560.00","3560.00","","","","","","","","false","true","radio_slot:afbb8e0a-6ca1-43f9-7d0f-b82ff5e01c1a","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 18:00-21:00","spot","","18:00-21:00","english","30","spot","800.00","800.00","","","","","","","","false","true","radio_slot:a11e66b4-6453-542c-104a-a7050ece31dd","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 18:00-21:00","spot","","18:00-21:00","english","30","spot","760.00","760.00","","","","","","","","false","true","radio_slot:d6c0814d-f650-9078-6bf9-0d9fb1312df1","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 19:00-21:00","spot","","19:00-21:00","english","30","spot","850.00","850.00","","","","","","","","false","true","radio_slot:58e3fee0-dcdb-b0ff-9f0a-7cfa0092ca99","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 21:00-00:00","spot","","21:00-00:00","english","30","spot","590.00","590.00","","","","","","","","false","true","radio_slot:e677d8da-c45d-0aff-9c17-3a3a120b70f4","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 21:00-00:00","spot","","21:00-00:00","english","30","spot","600.00","600.00","","","","","","","","false","true","radio_slot:c17262e3-f9f9-22f8-afc0-6fd65e8c8a57","radio_slot"
"radio","slot","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - 21:00-00:00","spot","","21:00-00:00","english","30","spot","600.00","600.00","","","","","","","","false","true","radio_slot:c55115e4-5511-1f53-8218-497b6f577f4e","radio_slot"
"radio","package","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - Algoa Club - Plan A - Generic & Sponsorship - 6 Months","sponsorship","Algoa Club - Plan A - Generic & Sponsorship - 6 Months","","english","","package","37380.00","","224280.00","37380.00","448560.00","144","","","6","false","true","radio_package:5a6a0fc5-6905-89e8-ac77-432cb9ccbfdf","radio_package"
"radio","package","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - Algoa Club - Plan A - Generic Only - 6 Months","generic","Algoa Club - Plan A - Generic Only - 6 Months","","english","","package","41315.00","","247890.00","41315.00","495780.00","180","","","6","false","true","radio_package:9c329040-5f95-19ca-6513-c0332f64dffc","radio_package"
"radio","package","western_cape","Worcester","","Worcester","regional","regional","Algoa FM","Algoa FM - Generic & Streaming Pre-Roll Package - 6 Months","preroll","Generic & Streaming Pre-Roll Package - 6 Months","","english","","package","56315.00","","337890.00","56315.00","585780.00","","","","6","false","true","radio_package:a5caa2a1-6808-3ffc-0217-26a0ed2f60e1","radio_package"
